STATION,DATE,AWND,PRCP,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT21
USW00012918,12/31/2005,6.04,0,77,48,1,,,,,,,,,,,1,,,,,,
USW00012918,1/1/2006,11.18,0,82,65,1,,,,,,,,,,,1,,,,,,
USW00012918,1/2/2006,8.05,0,79,55,1,,,,,,,1,,,,1,,,,,,
USW00012918,1/3/2006,4.7,0,80,48,1,,,,,,,1,,,,,,,,,,
USW00012918,1/4/2006,6.49,0,76,51,1,1,,,,,,1,,,,1,,,,,,
USW00012918,1/5/2006,14.32,0,69,50,,,,,,,,,,,,,,,,,,
USW00012918,1/6/2006,9.84,0,63,41,,,,,,,,,,,,,,,,,,
USW00012918,1/7/2006,8.72,0,74,38,,,,,,,,,,,,,,,,,,
USW00012918,1/8/2006,10.07,0,76,53,,,,,,,,,,,,,,,,,,
USW00012918,1/9/2006,6.26,0,79,58,,,,,,,,,,,,,,,,,,
USW00012918,1/10/2006,10.29,0.03,65,40,,,1,,,,,,,,,,,,1,,,
USW00012918,1/11/2006,4.92,0,69,35,1,,,,,,,,,,,1,,,,,,
USW00012918,1/12/2006,8.05,0,75,55,1,1,,,,,,,,,,1,,,1,,,
USW00012918,1/13/2006,15.66,0,69,52,1,,,,,,,,,,,1,,,1,,,
USW00012918,1/14/2006,5.59,0,67,40,,,,,,,,1,,,,,,,1,,,
USW00012918,1/15/2006,8.05,0,73,47,,,,,,,,,,,,,,,,,,
USW00012918,1/16/2006,6.93,0.75,72,55,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,1/17/2006,14.99,0.16,58,39,1,,,,,,,,,,,,,,1,,,
USW00012918,1/18/2006,11.41,0,73,39,,,,,,,,,,,,,,,,,,
USW00012918,1/19/2006,12.3,0,71,59,,,,,,,,,,,,,,,,,,
USW00012918,1/20/2006,8.5,0.08,75,64,,,,,,,,1,,,,,,,1,,,
USW00012918,1/21/2006,12.3,0,66,54,,,,,,,,,,,,,,,1,,,
USW00012918,1/22/2006,9.17,0.35,65,50,1,1,1,,,,,1,,,,,,,1,,,
USW00012918,1/23/2006,10.96,0,58,50,,,,,,,,,,,,,,,,,,
USW00012918,1/24/2006,7.16,0,69,51,,,,,,,,,,,,,,,,,,
USW00012918,1/25/2006,5.14,0,70,43,1,,,,,,,1,,,,,,,,,,
USW00012918,1/26/2006,8.5,0,59,52,,,,,,,,,,,,,,,1,,,
USW00012918,1/27/2006,9.17,0,68,48,,,,,,,,,,,,,,,,,,
USW00012918,1/28/2006,9.62,0.55,74,62,1,,1,,,,,,,,,1,,,1,,,
USW00012918,1/29/2006,6.71,0,78,55,1,1,,,,,,,,,,1,,,,,,1
USW00012918,1/30/2006,11.18,0,74,51,1,,,,,,,1,,,,1,1,,1,,,
USW00012918,1/31/2006,5.82,0,70,44,,,,,,,,,,,,,,,,,,
USW00012918,2/1/2006,9.17,0.37,74,55,1,,,,,,,,,,,1,,,1,,,
USW00012918,2/2/2006,10.74,0,79,54,1,1,,,,,,1,,,,1,,,,,,
USW00012918,2/3/2006,9.62,0,74,45,,,,,,,,,,,,,,,,,,
USW00012918,2/4/2006,8.28,0,71,42,,,,,,,,,,,,,,,,,,
USW00012918,2/5/2006,10.51,0,75,45,,,,,,,,,,,,,,,,,,
USW00012918,2/6/2006,12.53,0,69,50,,,,,,,,,,,,,,,,,,
USW00012918,2/7/2006,7.16,0,63,42,,,,,,,,,,,,,,,,,,
USW00012918,2/8/2006,5.37,0,71,38,,,,,,,,,,,,,,,,,,
USW00012918,2/9/2006,6.04,0,65,42,1,,,,,,,1,,,,1,,,,,,
USW00012918,2/10/2006,13.2,0.42,72,47,1,,1,,,,,,,,1,,1,,1,,,
USW00012918,2/11/2006,15.43,0,53,41,,,,,,,,,,,,,,,,,,
USW00012918,2/12/2006,9.4,0,61,30,,,,,,,,,,,,,,,,,,
USW00012918,2/13/2006,5.37,0,60,35,,,,,,,,,,,,,,,,,,
USW00012918,2/14/2006,8.28,0,75,39,,,,,,,,,,,,,,,,,,
USW00012918,2/15/2006,10.29,0,77,59,,,,,,,,,,,,,,,1,,,
USW00012918,2/16/2006,10.96,0,79,67,,,,,,,,,,,,,,,,,,
USW00012918,2/17/2006,10.96,0,68,50,1,,,,,,,,,,,1,,,1,,,
USW00012918,2/18/2006,15.21,0.16,50,40,1,,,,,,,,,,,1,,,1,,,
USW00012918,2/19/2006,9.62,0,40,37,1,,,,,,,1,,,,1,,,1,,,
USW00012918,2/20/2006,7.16,0,56,37,1,,,,,,,1,,,,1,1,,1,,,
USW00012918,2/21/2006,7.38,0,61,50,1,1,,,,,,1,,,,1,,,1,,,
USW00012918,2/22/2006,6.71,0.02,78,60,1,1,,,,,,,,,,1,,,1,,,
USW00012918,2/23/2006,12.97,0,72,56,1,,,,,,,,,,,1,,,1,,,
USW00012918,2/24/2006,9.62,0.08,61,53,,,,,,,,,,,,,,,1,,,
USW00012918,2/25/2006,9.84,0.57,61,55,1,,,,,,,1,,,,1,1,,1,,,
USW00012918,2/26/2006,9.84,0,68,47,,,,,,,,,,,,,,,,,,
USW00012918,2/27/2006,7.16,0,73,42,1,,,,,,,,,,,,,,,,,1
USW00012918,2/28/2006,8.72,0,77,56,,,,,,,,,,,,,,,,,,
USW00012918,3/1/2006,8.28,0,80,55,1,,,,,,,,,,,,,,,,,1
USW00012918,3/2/2006,5.37,0,83,57,1,1,,,,,,,,,,1,,,,,,
USW00012918,3/3/2006,6.04,0,79,58,1,,,,,,,,,,,1,,,1,,,
USW00012918,3/4/2006,9.84,0,71,54,,,,,,,,,,,,,,,,,,
USW00012918,3/5/2006,6.71,0,75,60,1,,,,,,,1,,,,1,,,,,,1
USW00012918,3/6/2006,4.25,0,82,61,1,1,,,,,,1,,,,1,,,,,,
USW00012918,3/7/2006,7.83,0,75,65,1,1,,,,,,1,,,,1,,,,,,
USW00012918,3/8/2006,13.87,0,80,66,,,,,,,,,,,,,,,,,,
USW00012918,3/9/2006,10.74,0.04,82,55,1,,,,,,,1,,,,,,,1,,,
USW00012918,3/10/2006,9.4,0,79,52,1,1,,,,,,1,,,,1,,,,,,
USW00012918,3/11/2006,13.65,0,83,71,1,,,,,,,,,,,1,,,,,,
USW00012918,3/12/2006,12.75,0,82,72,1,,,,,,,,,,,1,,,,,,
USW00012918,3/13/2006,10.51,0,77,62,1,,,,,,,,,,,1,1,,1,,,
USW00012918,3/14/2006,12.75,0,74,55,,,,,,,,,,,,,,,,,,
USW00012918,3/15/2006,12.3,0,68,51,,,,,,,,,,,,,,,,,,
USW00012918,3/16/2006,8.05,0,83,64,1,,,,,,,,,,,1,,,,,,
USW00012918,3/17/2006,7.61,0,77,65,1,1,,,,,,1,,,,1,,,1,,,
USW00012918,3/18/2006,12.97,0,68,64,1,,,,,,,,,,,1,,,1,,,
USW00012918,3/19/2006,11.63,0.04,79,68,1,,,,,,,,,,,1,,,1,,,
USW00012918,3/20/2006,10.29,0.04,79,55,1,,,,,,,,,,,1,,,1,,,
USW00012918,3/21/2006,11.18,0,71,50,,,,,,,,,,,,,,,,,,
USW00012918,3/22/2006,11.86,0,59,47,,,,,,,,,,,,,,,1,,,
USW00012918,3/23/2006,16.33,0.01,56,45,,,,,,,,,,,,,,,1,,,
USW00012918,3/24/2006,9.4,0,62,40,,,,,,,,,,,,,,,,,,
USW00012918,3/25/2006,4.03,0,70,37,,,,,,,,,,,,,,,,,,
USW00012918,3/26/2006,8.28,0,71,44,,,,,,,,1,,,,,,,,,,
USW00012918,3/27/2006,7.61,0,75,58,,,,,,,,,,,,,,,1,,,
USW00012918,3/28/2006,8.95,0.54,69,59,1,,1,,,,,,,,,1,,,1,,,
USW00012918,3/29/2006,5.82,0.81,74,59,1,1,1,,,,,1,,,,,,,1,,,
USW00012918,3/30/2006,9.84,0,79,62,1,,,,,,,,,,,1,,,,,,
USW00012918,3/31/2006,9.17,0,83,70,1,,,,,,,,,,,1,,,1,,,
USW00012918,4/1/2006,10.96,0,83,72,1,,,,,,,,,,,,,,,,,
USW00012918,4/2/2006,9.62,0,82,69,1,,,,,,,,,,,1,,,,,,
USW00012918,4/3/2006,4.92,0,88,66,1,,,,,,,,,,,1,,,,,,
USW00012918,4/4/2006,5.82,0,83,67,1,,,,,,,1,,,,1,,,,,,
USW00012918,4/5/2006,9.17,0,82,65,1,,,,,,,,,,,1,,,,,,
USW00012918,4/6/2006,10.96,0,81,68,,,,,,,,,,,,,,,,,,
USW00012918,4/7/2006,10.51,0,84,69,1,,,,,,,1,,,,1,,,,,,
USW00012918,4/8/2006,14.99,0,74,57,,,,,,,,,,,,,,,,,,
USW00012918,4/9/2006,5.14,0,79,56,,,,,,,,,,,,,,,,,,
USW00012918,4/10/2006,5.82,0,77,54,1,,,,,,,1,,,,,,,,,,
USW00012918,4/11/2006,7.16,0,80,57,,,,,,,,,,,,,,,,,,
USW00012918,4/12/2006,6.04,0,79,63,1,,,,,,,,,,,,,,,,,
USW00012918,4/13/2006,5.14,0,81,59,1,1,,,,,,,,,,1,,,,,,
USW00012918,4/14/2006,7.61,0,84,61,1,1,,,,,,,,,,1,,,,,,
USW00012918,4/15/2006,12.08,0,83,66,,,,,,,,1,,,,,,,,,,
USW00012918,4/16/2006,9.84,0,87,67,,,,,,,,,,,,,,,,,,
USW00012918,4/17/2006,10.07,0,90,71,,,,,,,,,,,,,,,,,,
USW00012918,4/18/2006,8.28,0,87,70,1,,,,,,,,,,,1,,,,,,
USW00012918,4/19/2006,7.83,0,85,70,1,,,,,,,,,,,1,,,,,,
USW00012918,4/20/2006,7.16,0,86,70,,,,,,,,1,,,,,,,,,,
USW00012918,4/21/2006,8.72,0.83,82,64,1,,1,,,,,,,,,1,,,1,,,
USW00012918,4/22/2006,5.14,0,86,65,,,,,,,,,,,,,,,,,,
USW00012918,4/23/2006,5.82,0,85,63,1,,,,,,,1,,,,,,,,,,1
USW00012918,4/24/2006,7.83,0,86,69,1,,,,,,,,,,,1,,,,,,
USW00012918,4/25/2006,7.38,0.01,89,70,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,4/26/2006,10.96,0.06,71,60,1,,1,,,,,,,,,1,,,1,,,
USW00012918,4/27/2006,8.5,0,76,57,,,,,,,,,,,,,,,,,,
USW00012918,4/28/2006,11.41,0,81,69,,,,,,,,,,,,,,,1,,,
USW00012918,4/29/2006,9.62,1.33,83,64,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,4/30/2006,4.47,0,85,58,,,,,,,,,,,,,,,,,,
USW00012918,5/1/2006,8.95,0,86,63,,,,,,,,,,,,,,,,,,
USW00012918,5/2/2006,8.28,0,86,71,1,,,,,,,,,,,1,,,,,,
USW00012918,5/3/2006,8.28,0,86,71,,,,,,,,,,,,,,,,,,
USW00012918,5/4/2006,6.26,0.01,86,70,1,,1,,,,,,,,,1,,,1,,,
USW00012918,5/5/2006,7.61,0,89,72,,,,,,,,,,,,,,,,,,
USW00012918,5/6/2006,7.16,0.97,83,65,1,,1,,,,,,,,,1,,,1,,,
USW00012918,5/7/2006,8.05,0,85,73,,,,,,,,,,,,,,,,,,
USW00012918,5/8/2006,8.05,0,86,69,1,,,,,,,1,,,,1,,,1,,,
USW00012918,5/9/2006,8.28,0,89,74,1,,,,,,,1,,,,1,,,,,,
USW00012918,5/10/2006,11.18,0,90,72,1,,,,,,,1,,,,1,,,,,,
USW00012918,5/11/2006,11.86,0,82,62,,,,,,,,,,,,,,,,,,
USW00012918,5/12/2006,6.26,0,84,57,,,,,,,,,,,,,,,,,,
USW00012918,5/13/2006,8.95,0,89,59,,,,,,,,,,,,,,,,,,
USW00012918,5/14/2006,8.5,0.3,86,65,1,,1,,,,,1,,,,,,,1,,,
USW00012918,5/15/2006,11.86,0,78,66,,,,,,,,,,,,,,,,,,
USW00012918,5/16/2006,7.61,0,83,56,,,,,,,,,,,,,,,,,,
USW00012918,5/17/2006,6.93,0,86,58,,,,,,,,,,,,,,,,,,
USW00012918,5/18/2006,5.82,0,90,59,1,,,,,,,,,,,,,,,,,
USW00012918,5/19/2006,9.17,0,91,69,,,,,,,,,,,,,,,,,,
USW00012918,5/20/2006,8.28,0,87,67,,,,,,,,,,,,,,,,,,
USW00012918,5/21/2006,8.05,0,87,66,,,,,,,,,,,,,,,,,,
USW00012918,5/22/2006,7.61,0.01,85,71,1,,,,,,,,,,,,,,1,,,
USW00012918,5/23/2006,6.93,0,88,72,,,,,,,,,,,,,,,,,,
USW00012918,5/24/2006,8.05,0,89,71,,,,,,,,,,,,,,,,,,
USW00012918,5/25/2006,8.28,0,90,71,,,,,,,,,,,,,,,,,,
USW00012918,5/26/2006,9.84,0,90,72,,,,,,,,,,,,,,,,,,
USW00012918,5/27/2006,10.07,0,90,74,,,,,,,,,,,,,,,1,,,
USW00012918,5/28/2006,9.4,0,84,75,,,,,,,,,,,,,,,1,,,
USW00012918,5/29/2006,9.4,0.5,85,68,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,5/30/2006,6.49,0.24,83,73,1,,,,,,,1,,,,,,,1,,,
USW00012918,5/31/2006,6.93,3.99,77,69,1,,1,,,,,,,,,1,,,1,,,
USW00012918,6/1/2006,4.25,0.11,83,73,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,6/2/2006,3.8,0,90,73,1,,,,,,,1,,,,1,,,1,,,
USW00012918,6/3/2006,5.82,0,88,73,1,,,,,,,1,,,,1,,,,,,
USW00012918,6/4/2006,4.47,0,90,71,1,,,,,,,,,,,1,,,,,,
USW00012918,6/5/2006,4.03,0,91,71,1,,,,,,,,,,,1,,,,,,
USW00012918,6/6/2006,5.59,0,90,71,1,,,,,,,,,,,,,,,,,
USW00012918,6/7/2006,6.04,0,90,70,1,,,,,,,1,,,,,,,,,,
USW00012918,6/8/2006,4.03,0,91,73,1,,,,,,,1,,,,1,,,,,,
USW00012918,6/9/2006,5.37,0,93,73,,,,,,,,,,,,,,,,,,
USW00012918,6/10/2006,5.82,0,92,72,1,,,,,,,1,,,,,,,,,,
USW00012918,6/11/2006,5.37,0,91,72,1,,,,,,,1,,,,1,,,,,,1
USW00012918,6/12/2006,3.36,0,95,69,1,,,,,,,,,,,,,,,,,
USW00012918,6/13/2006,6.71,0,99,75,,,1,,,,,1,,,,,,,1,,,
USW00012918,6/14/2006,6.71,0,91,73,,,,,,,,,,,,,,,,,,
USW00012918,6/15/2006,6.71,0,91,69,1,,,,,,,1,,,,,,,,,,
USW00012918,6/16/2006,9.84,0,87,76,1,,1,,,,,,,,,,,,1,,,
USW00012918,6/17/2006,9.62,0.06,87,71,1,,1,,,,,,,,,1,,,1,,,
USW00012918,6/18/2006,8.72,1.29,90,72,1,,1,,,,,,,,,1,,,1,,,
USW00012918,6/19/2006,10.51,9.29,80,72,1,1,1,,,,,,,,,,,,1,,,
USW00012918,6/20/2006,5.14,0.22,82,73,1,,1,,,,,1,,,,,,,1,,,
USW00012918,6/21/2006,8.05,0,90,75,,,,,,,,,,,,,,,,,,
USW00012918,6/22/2006,6.26,0.01,92,74,,,1,,,,,,,,,,,,1,,,
USW00012918,6/23/2006,4.47,0,93,73,,,1,,,,,,,,,,,,,,,
USW00012918,6/24/2006,4.92,0,93,74,1,,,,,,,,,,,,,,,,,
USW00012918,6/25/2006,6.71,0,95,76,,,,,,,,,,,,,,,,,,
USW00012918,6/26/2006,9.4,0,94,76,,,,,,,,,,,,,,,,,,
USW00012918,6/27/2006,6.04,0,91,72,,,,,,,,,,,,,,,,,,
USW00012918,6/28/2006,4.47,0,91,71,,,,,,,,,,,,,,,,,,
USW00012918,6/29/2006,3.8,0,91,72,,,,,,,,,,,,,,,,,,
USW00012918,6/30/2006,4.25,0.05,89,72,,,,,,,,1,,,,,,,1,,,
USW00012918,7/1/2006,2.46,0.07,87,73,1,,1,,,,,1,,,,,,,1,,,
USW00012918,7/2/2006,4.47,0.02,85,73,1,,,,,,,,,,,,,,1,,,
USW00012918,7/3/2006,4.25,0.1,80,73,1,,,,,,,,,,,,,,1,,,
USW00012918,7/4/2006,4.7,0.37,85,73,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,7/5/2006,5.82,0.66,85,74,1,,1,,,,,,,,,1,,,1,,,
USW00012918,7/6/2006,4.47,0.11,87,74,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,7/7/2006,6.04,0,89,76,,,,,,,,,,,,,,,1,,,
USW00012918,7/8/2006,4.25,0.34,89,77,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,7/9/2006,3.58,0.22,87,75,,,1,,,,,,,,,,,,1,,,
USW00012918,7/10/2006,7.38,0,91,76,,,,,,,,,,,,,,,,,,
USW00012918,7/11/2006,7.83,0,92,76,,,,,,,,,,,,,,,,,,
USW00012918,7/12/2006,6.49,0,92,75,,,,,,,,,,,,,,,,,,
USW00012918,7/13/2006,4.92,0.45,92,76,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,7/14/2006,4.47,0.07,91,76,1,,1,,,,,,,,,,,,1,,,
USW00012918,7/15/2006,2.24,0,94,75,,,,,,,,,,,,,,,,,,
USW00012918,7/16/2006,4.03,0,96,77,,,,,,,,,,,,,,,,,,
USW00012918,7/17/2006,5.59,0,96,77,,,,,,,,,,,,,,,,,,
USW00012918,7/18/2006,4.92,0.47,87,74,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,7/19/2006,4.47,0,93,75,,,,,,,,1,,,,,,,,,,
USW00012918,7/20/2006,4.47,0,91,75,,,1,,,,,,,,,,,,,,,
USW00012918,7/21/2006,4.47,0,93,76,,,,,,,,,,,,,,,,,,
USW00012918,7/22/2006,4.25,1.01,95,73,,,1,,,,,1,,,,,,,1,,,
USW00012918,7/23/2006,3.58,0.02,92,73,,,1,,,,,,,,,,,,1,,,
USW00012918,7/24/2006,6.71,0,88,76,1,,1,,,,,1,,,,1,,,,,,
USW00012918,7/25/2006,4.7,1,84,74,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,7/26/2006,7.61,2.8,78,75,1,1,,,,,,,,,,1,,,1,,,
USW00012918,7/27/2006,8.5,0,89,77,,,,,,,,,,,,,,,1,,,
USW00012918,7/28/2006,6.71,0,92,77,,,,,,,,,,,,,,,,,,
USW00012918,7/29/2006,5.82,0,92,77,,,,,,,,,,,,,,,,,,
USW00012918,7/30/2006,4.7,0,92,77,,,,,,,,,,,,,,,,,,
USW00012918,7/31/2006,6.26,0.05,91,78,,,1,,,,,1,,,,,,,1,,,
USW00012918,8/1/2006,6.71,0.01,91,77,,,1,,,,,,,,,,,,1,,,
USW00012918,8/2/2006,5.59,0,92,77,,,,,,,,,,,,,,,,,,
USW00012918,8/3/2006,4.7,0.13,92,75,,,,,,,,1,,,,,,,1,,,
USW00012918,8/4/2006,3.36,0,94,76,,,,,,,,,,,,,,,,,,
USW00012918,8/5/2006,2.68,0,93,77,,,1,,,,,,,,,,,,,,,
USW00012918,8/6/2006,5.37,0.01,89,78,1,,1,,,,,,,,,,,,1,,,
USW00012918,8/7/2006,3.36,0.28,90,76,1,,1,,,,,1,,,,,,,1,,,
USW00012918,8/8/2006,3.8,0.04,91,77,,,1,,,,,,,,,,,,1,,,
USW00012918,8/9/2006,3.58,0,94,77,,,,,,,,,,,,,,,,,,
USW00012918,8/10/2006,3.8,0.34,93,76,1,,1,,,,,,,,,1,,,1,,,
USW00012918,8/11/2006,7.16,0,92,76,,,,,,,,,,,,,,,,,,
USW00012918,8/12/2006,5.82,0,93,76,,,,,,,,,,,,,,,1,,,
USW00012918,8/13/2006,6.04,0,93,75,,,,,,,,,,,,,,,,,,
USW00012918,8/14/2006,5.14,0,93,76,,,,,,,,,,,,,,,,,,
USW00012918,8/15/2006,4.92,0,96,76,,,,,,,,,,,,,,,,,,
USW00012918,8/16/2006,3.36,0,95,77,,,,,,,,,,,,,,,,,,
USW00012918,8/17/2006,3.36,0,97,79,,,,,,,,,,,,,,,,,,
USW00012918,8/18/2006,4.25,0,95,80,,,,,,,,,,,,,,,,,,
USW00012918,8/19/2006,5.14,1.93,89,75,1,,1,,,,,,,,,1,,,1,,,
USW00012918,8/20/2006,2.01,0,94,77,,,,,,,,,,,,,,,,,,
USW00012918,8/21/2006,4.25,0,93,78,,,,,,,,,,,,,,,,,,
USW00012918,8/22/2006,4.47,0,92,78,,,1,,,,,,,,,,,,,,,
USW00012918,8/23/2006,2.01,0.16,87,76,1,,1,,,,,,,,,1,,,1,,,
USW00012918,8/24/2006,4.25,0,93,75,,,,,,,,1,,,,,,,,,,
USW00012918,8/25/2006,5.82,0,91,78,,,,,,,,,,,,,,,,,,
USW00012918,8/26/2006,6.71,0,89,78,1,,,,,,,,,,,,,,1,,,
USW00012918,8/27/2006,4.92,0.02,91,79,,,,,,,,1,,,,,,,1,,,
USW00012918,8/28/2006,4.7,0,93,77,1,,1,,,,,,,,,,,,1,,,
USW00012918,8/29/2006,4.7,0,95,77,,,,,,,,1,,,,,,,,,,
USW00012918,8/30/2006,6.71,0,92,75,,,,,,,,,,,,,,,,,,
USW00012918,8/31/2006,2.46,0,92,70,,,,,,,,,,,,,,,,,,
USW00012918,9/1/2006,2.68,0,92,72,1,,1,,,,,,,,1,,,,1,,,
USW00012918,9/2/2006,3.8,0,93,74,1,,,,,,,1,,,,,,,,,,
USW00012918,9/3/2006,4.47,0,92,73,,,,,,,,1,,,,,,,,,,
USW00012918,9/4/2006,4.7,0,91,74,,,,,,,,1,,,,,,,,,,
USW00012918,9/5/2006,9.17,0,84,70,1,,,,,,,,,,,,,,1,,,
USW00012918,9/6/2006,3.8,0,91,69,1,,,,,,,1,,,,,,,,,,
USW00012918,9/7/2006,3.8,0,91,68,1,,,,,,,1,,,,,,,,,,
USW00012918,9/8/2006,4.03,0,90,72,1,,,,,,,1,,,,,,,1,,,
USW00012918,9/9/2006,4.92,0.09,79,73,1,,,,,,,1,,,,1,,,1,,,
USW00012918,9/10/2006,3.36,0.23,88,73,1,,,,,,,1,,,,1,,,1,,,
USW00012918,9/11/2006,1.12,0.08,90,75,1,,1,,,,,,,,,,,,1,,,
USW00012918,9/12/2006,3.58,0.01,90,75,1,,,,,,,,,,,,,,1,,,
USW00012918,9/13/2006,4.7,0,92,75,1,,,,,,,,,,,,,,,,,
USW00012918,9/14/2006,4.47,0,91,71,1,,,,,,,,,,,,,,,,,
USW00012918,9/15/2006,3.8,0.77,91,76,1,,,,,,,,,,,1,,,1,,,
USW00012918,9/16/2006,6.71,0,93,77,,,,,,,,,,,,,,,,,,
USW00012918,9/17/2006,7.38,0.59,90,77,1,,1,,,,,1,,,,,,,1,,,
USW00012918,9/18/2006,7.83,0.06,86,71,1,,,,,,,,,,,,,,1,,,
USW00012918,9/19/2006,7.83,0,87,66,,,,,,,,,,,,,,,,,,
USW00012918,9/20/2006,4.03,0,86,62,,,,,,,,,,,,,,,,,,
USW00012918,9/21/2006,8.72,0,91,67,,,,,,,,,,,,,,,1,,,
USW00012918,9/22/2006,13.2,0,92,81,,,,,,,,,,,,,,,1,,,
USW00012918,9/23/2006,11.41,0.78,92,73,1,,1,,,,,,,,,1,,,1,,,
USW00012918,9/24/2006,8.72,0.47,83,68,1,,1,,,,,,,,,,,,1,,,
USW00012918,9/25/2006,9.17,0,82,62,,,,,,,,,,,,,,,,,,
USW00012918,9/26/2006,3.13,0,85,60,,,,,,,,,,,,,,,,,,
USW00012918,9/27/2006,4.25,0,86,61,1,,,,,,,1,,,,,,,,,,
USW00012918,9/28/2006,4.92,0,87,67,,,,,,,,,,,,,,,1,,,
USW00012918,9/29/2006,6.93,0,84,65,,,1,,,,,,,,,,,,,,,
USW00012918,9/30/2006,4.92,0,91,72,,,,,,,,,,,,,,,,,,
USW00012918,10/1/2006,3.13,0,89,70,1,,,,,,,,,,,,,,,,,1
USW00012918,10/2/2006,3.8,0,90,71,1,,,,,,,,,,,1,,,,,,
USW00012918,10/3/2006,4.47,0,89,72,1,,,,,,,1,,,,1,,,,,,
USW00012918,10/4/2006,2.91,0,90,71,1,,,,,,,1,,,,1,,,,,,
USW00012918,10/5/2006,2.46,0,93,72,1,,,,,,,1,,,,1,,,,,,
USW00012918,10/6/2006,5.59,0,91,72,1,,,,,,,1,,,,,,,,,,
USW00012918,10/7/2006,6.04,0,84,62,,,,,,,,,,,,,,,,,,
USW00012918,10/8/2006,4.25,0,85,62,,,,,,,,,,,,,,,,,,
USW00012918,10/9/2006,4.7,0,85,74,,,,,,,,,,,,,,,,,,
USW00012918,10/10/2006,4.7,1.26,86,69,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,10/11/2006,3.13,0,86,66,1,1,,,,,,,,,,1,,,,,,
USW00012918,10/12/2006,4.92,0.84,83,66,1,,1,,,,,,,,,1,,,1,,,
USW00012918,10/13/2006,7.83,0,75,60,1,,,,,,,,,,,,,,,,,
USW00012918,10/14/2006,2.24,0,81,64,,,,,,,,,,,,,,,,,,
USW00012918,10/15/2006,9.17,4.21,81,72,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,10/16/2006,11.63,6.96,85,70,1,1,1,,,,,,,,1,,,,1,,,
USW00012918,10/17/2006,0,0,90,67,1,1,,,,,,,,,,1,,,,,,
USW00012918,10/18/2006,4.47,0.55,89,77,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,10/19/2006,12.08,0.21,81,58,1,,,,,,,,,,,1,,,1,,,
USW00012918,10/20/2006,6.04,0,75,53,,,,,,,,,,,,,,,,,,
USW00012918,10/21/2006,6.04,0,85,66,1,,,,,,,1,,,,1,,,1,,,
USW00012918,10/22/2006,13.65,0.01,70,56,,,,,,,,,,,,,,,1,,,
USW00012918,10/23/2006,6.26,0,70,51,,,,,,,,,,,,,,,,,,
USW00012918,10/24/2006,5.82,0,78,53,,,,,,,,,,,,,,,,,,
USW00012918,10/25/2006,9.62,0,80,69,,,,,,,,,,,,,,,1,,,
USW00012918,10/26/2006,10.29,4.6,82,71,1,,1,,,,,,,,,1,,,1,,,
USW00012918,10/27/2006,14.99,0.62,78,63,1,,1,,,,,,,,,1,,,1,,,
USW00012918,10/28/2006,6.26,0,76,53,,,,,,,,,,,,,,,,,,
USW00012918,10/29/2006,5.59,0,78,50,,,,,,,,,,,,,,,,,,
USW00012918,10/30/2006,6.71,0,82,62,,,,,,,,,,,,,,,,,,
USW00012918,10/31/2006,5.59,0,85,65,,,,,,,,,,,,,,,1,,,
USW00012918,11/1/2006,10.07,0,76,59,,,,,,,,,,,,,,,1,,,
USW00012918,11/2/2006,15.66,0,67,50,,,,,,,,,,,,,,,,,,
USW00012918,11/3/2006,7.61,0,64,44,,,,,,,,,,,,,,,,,,
USW00012918,11/4/2006,8.28,0,74,50,,,,,,,,,,,,,,,,,,
USW00012918,11/5/2006,8.28,0.04,73,63,1,,,,,,,1,,,,1,,,1,,,
USW00012918,11/6/2006,5.59,0.23,80,65,1,1,1,,,,,,,,,,,,1,,,
USW00012918,11/7/2006,5.82,0,76,58,1,,,,,,,1,,,,1,,,,,,
USW00012918,11/8/2006,6.26,0,83,55,1,,,,,,,1,,,,1,,,,,,
USW00012918,11/9/2006,9.4,0,86,63,,,,,,,,,,,,,,,,,,
USW00012918,11/10/2006,10.96,0.1,87,67,,,1,,,,,,,,,,,,1,,,
USW00012918,11/11/2006,13.65,0,68,51,,,,,,,,,,,,,,,,,,
USW00012918,11/12/2006,7.83,0,65,47,,,,,,,,,,,,,,,,,,
USW00012918,11/13/2006,5.82,0,74,56,1,,,,,,,1,,,,1,,,1,,,
USW00012918,11/14/2006,9.84,0,83,67,1,,,,,,,,,,,1,,,1,,,
USW00012918,11/15/2006,20.8,0,77,52,,,,,,,,,,,,,,,,,,
USW00012918,11/16/2006,9.17,0,65,42,,,,,,,,,,,,,,,,,,
