"","OCCUR_DATE","OCCUR_TIME","BORO","LOC_OF_OCCUR_DESC","PRECINCT","JURISDICTION_CODE","LOC_CLASSFCTN_DESC","LOCATION_DESC","STATISTICAL_MURDER_FLAG","PERP_AGE_GROUP","PERP_SEX","PERP_RACE","VIC_AGE_GROUP","VIC_SEX","VIC_RACE"
"15741",2019-01-13,79860,"QUEENS",NA,113,0,NA,NA,TRUE,NA,NA,NA,"25-44","M","BLACK"
"15742",2017-06-30,53640,"BRONX",NA,44,0,NA,"HOSPITAL",FALSE,"45-64","M","BLACK","25-44","M","ASIAN / PACIFIC ISLANDER"
"15743",2020-10-06,80700,"MANHATTAN",NA,34,0,NA,"GAS STATION",FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC"
"15744",2022-01-16,7920,"STATEN ISLAND","OUTSIDE",120,0,"STREET","(null)",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC"
"15745",2014-12-15,65580,"BRONX",NA,44,0,NA,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK"
"15746",2020-03-21,780,"MANHATTAN",NA,7,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","25-44","M","BLACK HISPANIC"
"15747",2021-11-24,72180,"BRONX",NA,48,0,NA,NA,FALSE,"18-24","M","WHITE HISPANIC","18-24","F","WHITE"
"15748",2020-01-24,53280,"BROOKLYN",NA,90,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK"
"15749",2008-03-21,660,"BROOKLYN",NA,71,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK HISPANIC"
"15750",2007-04-15,3900,"MANHATTAN",NA,33,0,NA,NA,FALSE,"<18","M","WHITE HISPANIC","<18","M","BLACK HISPANIC"
"15751",2006-01-29,4320,"QUEENS",NA,105,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"15752",2022-06-08,71400,"BRONX","OUTSIDE",40,2,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK HISPANIC","65+","M","BLACK HISPANIC"
"15753",2015-03-04,2700,"BRONX",NA,49,0,NA,"MULTI DWELL - APT BUILD",TRUE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC"
"15754",2018-10-04,77040,"BRONX",NA,47,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"15755",2014-03-23,8400,"QUEENS",NA,105,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"15756",2018-06-21,35160,"BRONX",NA,43,0,NA,NA,TRUE,"45-64","M","BLACK","45-64","F","WHITE HISPANIC"
"15757",2022-07-06,80700,"QUEENS","INSIDE",113,0,"STREET","(null)",FALSE,"<18","M","BLACK HISPANIC","<18","F","BLACK"
"15758",2021-07-04,80100,"BRONX",NA,43,2,NA,"MULTI DWELL - PUBLIC HOUS",TRUE,"25-44","M","BLACK","25-44","M","BLACK"
"15759",2019-08-11,84600,"BROOKLYN",NA,63,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"15760",2022-05-15,70920,"BRONX","OUTSIDE",41,0,"STREET","(null)",FALSE,NA,NA,NA,"25-44","F","WHITE HISPANIC"
"15761",2014-07-06,4620,"BROOKLYN",NA,79,0,NA,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"15762",2011-06-30,85320,"BRONX",NA,44,0,NA,NA,FALSE,"18-24","M","BLACK HISPANIC","25-44","M","BLACK"
"15763",2009-11-26,79800,"BRONX",NA,52,0,NA,NA,TRUE,"18-24","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC"
"15764",2009-06-12,78120,"BRONX",NA,52,0,NA,NA,TRUE,"25-44","M","BLACK","<18","M","BLACK HISPANIC"
"15765",2010-02-16,5640,"QUEENS",NA,113,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"15766",2008-05-18,7320,"QUEENS",NA,101,0,NA,NA,FALSE,"18-24","M","WHITE HISPANIC","25-44","M","BLACK"
"15767",2017-11-20,54000,"QUEENS",NA,112,0,NA,NA,FALSE,"<18","M","ASIAN / PACIFIC ISLANDER","<18","M","WHITE"
"15768",2016-12-06,3600,"MANHATTAN",NA,28,0,NA,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK"
"15769",2006-06-05,42600,"BROOKLYN",NA,77,0,NA,NA,FALSE,"25-44","M","BLACK","45-64","F","BLACK"
"15770",2010-02-16,42060,"QUEENS",NA,105,0,NA,"PVT HOUSE",TRUE,NA,NA,NA,"25-44","M","BLACK"
"15771",2006-08-03,49980,"BROOKLYN",NA,79,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","45-64","F","BLACK"
"15772",2006-09-13,9060,"QUEENS",NA,103,0,NA,"GROCERY/BODEGA",FALSE,NA,"M","BLACK","18-24","M","WHITE HISPANIC"
"15773",2007-07-05,5220,"BRONX",NA,47,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,"M",NA,"<18","M","BLACK"
"15774",2012-08-01,2400,"BROOKLYN",NA,75,0,NA,NA,TRUE,NA,NA,NA,"18-24","M","WHITE HISPANIC"
"15775",2021-03-14,18000,"BRONX",NA,44,0,NA,NA,FALSE,"25-44","M","WHITE HISPANIC","25-44","F","BLACK"
"15776",2011-04-02,23400,"BROOKLYN",NA,73,0,NA,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK"
"15777",2020-07-31,57000,"BROOKLYN",NA,73,0,NA,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"18-24","M","BLACK"
"15778",2014-07-01,19500,"BRONX",NA,46,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"15779",2009-10-24,30420,"QUEENS",NA,108,0,NA,NA,TRUE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC"
"15780",2020-05-02,55080,"BRONX",NA,49,0,NA,NA,FALSE,"45-64","M","WHITE","45-64","M","WHITE HISPANIC"
"15781",2009-11-10,10800,"QUEENS",NA,103,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","WHITE"
"15782",2011-08-23,77100,"BROOKLYN",NA,61,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"<18","M","BLACK","<18","M","BLACK"
"15783",2006-03-16,71940,"BROOKLYN",NA,88,0,NA,"NONE",FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"15784",2021-07-26,32040,"BROOKLYN",NA,84,0,NA,NA,FALSE,NA,NA,NA,"45-64","M","BLACK"
"15785",2021-01-26,81000,"BRONX",NA,43,0,NA,NA,FALSE,"18-24","M","BLACK","25-44","M","WHITE"
"15786",2013-04-22,62400,"MANHATTAN",NA,32,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"15787",2009-02-28,11220,"BROOKLYN",NA,81,0,NA,"BAR/NIGHT CLUB",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC"
"15788",2017-08-06,13200,"BRONX",NA,43,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"15789",2020-10-20,68640,"BROOKLYN",NA,67,0,NA,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"<18","M","BLACK"
"15790",2020-03-03,77220,"MANHATTAN",NA,23,0,NA,NA,FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC"
"15791",2018-02-18,39600,"BRONX",NA,52,0,NA,NA,FALSE,"25-44","M","BLACK","25-44","F","BLACK"
"15792",2013-07-07,41820,"BRONX",NA,43,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK"
"15793",2020-06-25,71880,"MANHATTAN",NA,30,0,NA,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK"
"15794",2006-12-24,14040,"BROOKLYN",NA,67,0,NA,NA,FALSE,NA,NA,NA,"<18","M","BLACK"
"15795",2022-08-19,1260,"BROOKLYN","OUTSIDE",68,0,"STREET","(null)",FALSE,"18-24","M","WHITE HISPANIC","45-64","M","WHITE HISPANIC"
"15796",2015-01-22,69180,"BRONX",NA,46,0,NA,NA,FALSE,NA,NA,NA,"<18","M","BLACK"
"15797",2015-10-31,58320,"BRONX",NA,48,0,NA,NA,FALSE,"<18","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC"
"15798",2019-09-23,64080,"BROOKLYN",NA,70,0,NA,NA,FALSE,"18-24","M","BLACK","45-64","F","BLACK"
"15799",2022-08-27,1260,"BRONX","OUTSIDE",44,0,"VEHICLE","(null)",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC"
"15800",2020-08-27,65100,"BROOKLYN",NA,79,2,NA,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"25-44","M","BLACK"
"15801",2011-02-20,39300,"BRONX",NA,46,0,NA,NA,TRUE,"25-44","M","BLACK","<18","M","WHITE HISPANIC"
"15802",2011-12-31,16200,"BROOKLYN",NA,77,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"15803",2020-05-19,11700,"QUEENS",NA,114,0,NA,NA,FALSE,NA,NA,NA,"18-24","F","BLACK"
"15804",2006-04-06,71520,"MANHATTAN",NA,23,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","18-24","M","BLACK"
"15805",2006-04-29,84900,"BRONX",NA,44,0,NA,NA,FALSE,NA,NA,NA,"<18","M","WHITE HISPANIC"
"15806",2007-05-17,52800,"BRONX",NA,40,0,NA,"MULTI DWELL - APT BUILD",TRUE,"25-44","M","BLACK","25-44","M","BLACK"
"15807",2010-07-04,3000,"BROOKLYN",NA,75,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK"
"15808",2022-05-09,1680,"MANHATTAN","OUTSIDE",32,0,"STREET","(null)",FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"15809",2022-09-10,12720,"BRONX","OUTSIDE",52,0,"STREET","GAS STATION",FALSE,"25-44","M","BLACK","25-44","F","BLACK HISPANIC"
"15810",2019-05-14,71100,"MANHATTAN",NA,34,0,NA,NA,FALSE,"18-24","M","BLACK HISPANIC","25-44","M","BLACK"
"15811",2021-08-05,41400,"BRONX",NA,44,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"15812",2022-12-25,59400,"BROOKLYN","OUTSIDE",73,0,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK"
"15813",2011-09-01,81900,"QUEENS",NA,105,0,NA,"PVT HOUSE",FALSE,NA,"M","BLACK","25-44","M","BLACK"
"15814",2020-08-15,57780,"BROOKLYN",NA,70,0,NA,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"25-44","M","BLACK"
"15815",2008-07-01,84540,"MANHATTAN",NA,28,0,NA,NA,FALSE,NA,"M","BLACK","25-44","M","BLACK"
"15816",2015-04-08,82200,"MANHATTAN",NA,24,0,NA,NA,FALSE,"25-44","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC"
"15817",2009-11-29,14820,"MANHATTAN",NA,32,0,NA,NA,TRUE,NA,NA,NA,"25-44","M","BLACK"
"15818",2017-11-04,4920,"QUEENS",NA,105,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"15819",2009-06-20,4260,"BRONX",NA,48,0,NA,NA,FALSE,"18-24","M","BLACK","<18","M","BLACK"
"15820",2019-01-31,900,"MANHATTAN",NA,33,0,NA,NA,TRUE,NA,NA,NA,"18-24","M","BLACK HISPANIC"
"15821",2011-02-04,84600,"BRONX",NA,48,0,NA,"GROCERY/BODEGA",FALSE,NA,NA,NA,"<18","M","BLACK HISPANIC"
"15822",2020-08-13,42000,"BRONX",NA,42,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC"
"15823",2020-06-27,14400,"MANHATTAN",NA,25,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK HISPANIC","25-44","M","BLACK"
"15824",2006-05-08,58200,"BROOKLYN",NA,60,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,"M","BLACK","18-24","M","BLACK"
"15825",2010-06-26,7800,"BRONX",NA,47,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"15826",2021-05-17,69840,"BRONX",NA,41,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"15827",2015-06-19,32040,"BRONX",NA,52,0,NA,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC"
"15828",2006-06-13,75360,"BROOKLYN",NA,70,0,NA,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"15829",2009-10-13,46200,"QUEENS",NA,114,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK"
"15830",2021-04-18,69000,"STATEN ISLAND",NA,120,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"15831",2020-06-12,6300,"BRONX",NA,47,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"15832",2016-11-09,69300,"BRONX",NA,50,0,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC"
"15833",2021-06-13,83700,"MANHATTAN",NA,33,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC"
"15834",2021-08-06,72720,"MANHATTAN",NA,23,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC"
"15835",2007-10-20,2640,"BRONX",NA,48,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC"
"15836",2014-11-12,59700,"BROOKLYN",NA,69,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"15837",2006-06-24,10860,"BRONX",NA,41,0,NA,NA,TRUE,"<18","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC"
"15838",2014-06-18,53520,"BRONX",NA,42,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC"
"15839",2014-08-13,17340,"BROOKLYN",NA,71,0,NA,NA,FALSE,"25-44","F","BLACK","25-44","F","BLACK"
"15840",2020-08-18,85560,"BROOKLYN",NA,76,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK"
"15841",2020-12-24,30300,"BRONX",NA,48,0,NA,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC"
"15842",2009-03-30,85800,"QUEENS",NA,105,0,NA,"FAST FOOD",FALSE,NA,NA,NA,"18-24","M","BLACK"
"15843",2020-06-20,39900,"BROOKLYN",NA,75,0,NA,NA,TRUE,"45-64","F","BLACK","25-44","M","BLACK"
"15844",2014-08-06,57600,"MANHATTAN",NA,34,0,NA,NA,FALSE,"65+","M","BLACK HISPANIC","65+","M","BLACK HISPANIC"
"15845",2011-09-23,240,"BROOKLYN",NA,62,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","WHITE"
"15846",2009-09-07,59100,"BROOKLYN",NA,81,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"15847",2007-06-13,40980,"BRONX",NA,48,0,NA,NA,FALSE,NA,NA,NA,"45-64","M","BLACK"
"15848",2017-10-21,16200,"STATEN ISLAND",NA,121,0,NA,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"25-44","M","BLACK"
"15849",2021-12-16,11460,"QUEENS",NA,108,0,NA,NA,FALSE,"18-24","M","WHITE HISPANIC","25-44","M","WHITE"
"15850",2009-01-26,7800,"BROOKLYN",NA,62,0,NA,"BAR/NIGHT CLUB",FALSE,"25-44","M","WHITE","18-24","M","WHITE"
"15851",2018-06-23,84900,"MANHATTAN",NA,5,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK HISPANIC","18-24","M","BLACK"
"15852",2013-02-22,68040,"MANHATTAN",NA,33,0,NA,"GROCERY/BODEGA",FALSE,"25-44","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC"
"15853",2021-05-31,40500,"BROOKLYN",NA,83,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"15854",2021-10-21,8940,"BROOKLYN",NA,70,0,NA,"MULTI DWELL - APT BUILD",FALSE,"45-64","M","BLACK","25-44","M","BLACK"
"15855",2017-06-11,600,"BROOKLYN",NA,79,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"15856",2012-08-02,5700,"QUEENS",NA,113,0,NA,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK"
"15857",2011-06-08,54840,"BRONX",NA,43,0,NA,NA,FALSE,"<18","M","BLACK","18-24","F","WHITE HISPANIC"
"15858",2015-05-29,66720,"BRONX",NA,46,0,NA,NA,TRUE,"25-44","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC"
"15859",2015-03-12,6780,"BROOKLYN",NA,77,0,NA,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"45-64","F","BLACK"
"15860",2009-06-19,51900,"BROOKLYN",NA,81,0,NA,NA,FALSE,"25-44","M",NA,"18-24","M","WHITE HISPANIC"
"15861",2016-08-17,78900,"BRONX",NA,41,0,NA,NA,FALSE,"18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC"
"15862",2006-05-16,41520,"BROOKLYN",NA,75,0,NA,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"15863",2015-01-24,20400,"QUEENS",NA,105,0,NA,"PVT HOUSE",FALSE,"25-44","M","BLACK","25-44","F","BLACK"
"15864",2014-03-17,80100,"BROOKLYN",NA,67,0,NA,NA,FALSE,"18-24","F","WHITE HISPANIC","25-44","M","ASIAN / PACIFIC ISLANDER"
"15865",2012-11-10,5760,"BROOKLYN",NA,73,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","WHITE HISPANIC","25-44","M","BLACK"
