STATION,DATE,AWND,PRCP,TMAX,TMIN,WDF5,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT21
USW00012918,12/16/2013,2.01,0,63,32,160,12.1,,,,,,,,,,,,,,,,,,
USW00012918,12/17/2013,1.57,0,70,37,220,25.1,,,,,,,,,,,,,,,,,,
USW00012918,12/18/2013,4.03,0,69,41,120,18.1,,,,,,,,,,,,,,,,,,
USW00012918,12/19/2013,8.5,0,76,55,180,30,,,,,,,,,,,,,,,,,,
USW00012918,12/20/2013,10.96,0.03,76,67,170,28,1,,,,,,,,,,,,,,,,,
USW00012918,12/21/2013,8.05,0.67,76,54,300,36,,,,,,,,,,,,,,,,,,
USW00012918,12/22/2013,8.72,0.03,63,39,350,29.1,1,,,,,,,,,,,,,,,,,
USW00012918,12/23/2013,10.51,0,55,34,360,25.1,,,,,,,,,,,,,,,,,,
USW00012918,12/24/2013,4.25,0,55,33,70,16.1,,,,,,,,,,,,,,,,,,
USW00012918,12/25/2013,5.82,0,60,39,100,21,1,,,,,,,,,,,,,,,,,
USW00012918,12/26/2013,4.7,0,61,49,100,14.1,,,,,,,,,,,,,,,,,,
USW00012918,12/27/2013,6.93,0,57,50,50,16.1,,,,,,,,,,,,,,,,,,
USW00012918,12/28/2013,3.58,0,61,43,40,13,,,,,,,,,,,,,,,,,,
USW00012918,12/29/2013,1.79,0,67,39,240,21,1,,,,,,,,,,,,,,,,,
USW00012918,12/30/2013,10.51,0,55,41,340,21.9,,,,,,,,,,,,,,,,,,
USW00012918,12/31/2013,5.59,0,50,41,40,18.1,,,,,,,,,,,,,,,,,,
USW00012918,1/1/2014,2.68,0.01,66,47,170,15,1,,,,,,,,,,,,,,,,,
USW00012918,1/2/2014,14.32,0.01,59,40,350,40,1,,,,,,,,,,,,,,,,,
USW00012918,1/3/2014,6.49,0,52,34,120,14.1,,,,,,,,,,,,,,,,,,
USW00012918,1/4/2014,9.17,0,67,39,150,29.1,,,,,,,,,,,,,,,,,,
USW00012918,1/5/2014,14.99,0.05,65,37,350,36.9,1,,,,,,,,,,,,,,,,,
USW00012918,1/6/2014,14.54,0,37,28,350,31.1,,,,,,,,,,,,,,,,,,
USW00012918,1/7/2014,6.71,0,45,25,100,19.9,,,,,,,,,,,,,,,,,,
USW00012918,1/8/2014,10.29,0.01,57,45,120,29.1,,,,,,,,,,,,,,,,,,
USW00012918,1/9/2014,8.5,0.01,70,55,160,29.1,1,,,,,,,,,,,,,,,,,
USW00012918,1/10/2014,7.83,0.01,70,56,240,21,1,,,,,,,,,,,,,,,,,
USW00012918,1/11/2014,8.05,0,75,47,310,23.9,1,,,,,,,,,,,,,,,,,
USW00012918,1/12/2014,7.16,0.05,73,40,120,25.1,,,,,,,,,,,,,,,,,,
USW00012918,1/13/2014,11.86,0.06,72,49,300,35.1,1,,,,,,,,,,,,,,,,,
USW00012918,1/14/2014,6.26,0,71,38,360,23.9,,,,,,,,,,,,,,,,,,
USW00012918,1/15/2014,10.07,0,60,40,340,29.1,,,,,,,,,,,,,,,,,,
USW00012918,1/16/2014,6.93,0,70,40,200,25.1,,,,,,,,,,,,,,,,,,
USW00012918,1/17/2014,8.28,0,64,41,350,23.9,,,,,,,,,,,,,,,,,,
USW00012918,1/18/2014,5.14,0,68,36,170,23,,,,,,,,,,,,,,,,,,
USW00012918,1/19/2014,5.37,0,70,47,330,16.1,,,,,,,,,,,,,,,,,,
USW00012918,1/20/2014,7.38,0,77,44,210,25.9,,,,,,,,,,,,,,,,,,
USW00012918,1/21/2014,14.54,0,63,42,10,36,,,,,,,,,,,,,,,,,,
USW00012918,1/22/2014,5.14,0,69,35,200,23,,,,,,,,,,,,,,,,,,
USW00012918,1/23/2014,14.54,0.19,61,35,10,40,1,,,,,,,,,,,,,,,,,
USW00012918,1/24/2014,11.86,0.09,36,29,40,36.9,,,,,,,,,,,,,,,,,,
USW00012918,1/25/2014,6.26,0,60,28,260,23,,,,,,,,,,,,,,,,,,
USW00012918,1/26/2014,7.38,0,71,44,210,23,1,,,,,,,,,,,,,,,,,
USW00012918,1/27/2014,11.86,0,66,50,360,28,,,,,,,,,,,,,,,,,,
USW00012918,1/28/2014,14.09,0.04,50,30,10,31.1,,,,,,,,,,,,,,,,,,
USW00012918,1/29/2014,7.38,0,42,27,40,23,,,,,,,,,,,,,,,,,,
USW00012918,1/30/2014,8.05,0,60,26,190,23,,,,,,,,,,,,,,,,,,
USW00012918,1/31/2014,11.41,0,71,58,180,28,,,,,,,,,,,,,,,,,,
USW00012918,2/1/2014,10.96,0,74,62,180,28,1,,,,,,,,,,,,,,,,,
USW00012918,2/2/2014,13.2,0.53,69,41,340,31.1,1,,,,,,,,,,,,,,,,,
USW00012918,2/3/2014,10.07,0,52,40,360,23,,,,,,,,,,,,,,,,,,
USW00012918,2/4/2014,8.95,0.15,52,45,340,21,1,,,,,,,,,,,,,,,,,
USW00012918,2/5/2014,14.32,0,52,39,350,29.1,,,,,,,,,,,,,,,,,,
USW00012918,2/6/2014,13.2,0,41,34,10,25.1,,,,,,,,,,,,,,,,,,
USW00012918,2/7/2014,9.17,0,40,36,30,19.9,,,,,,,,,,,,,,,,,,
USW00012918,2/8/2014,3.58,0,57,40,210,25.1,1,,,,,,,,,,,,,,,,,
USW00012918,2/9/2014,4.47,0,67,49,270,21,,,,,,,,,,,,,,,,,,
USW00012918,2/10/2014,10.07,0.36,63,40,10,25.1,,,,,,,,,,,,,,,,,,
USW00012918,2/11/2014,14.54,0.14,42,35,40,28,,,,,,,,,,,,,,,,,,
USW00012918,2/12/2014,9.84,0.01,52,35,340,25.1,1,,,,,,,,,,,,,,,,,
USW00012918,2/13/2014,3.58,0,62,31,220,19.9,1,,,,,,,,,,,,,,,,,
USW00012918,2/14/2014,9.62,0,78,42,220,32,1,,,,,,,,,,,,,,,,,
USW00012918,2/15/2014,8.72,0,65,47,110,23,,,,,,,,,,,,,,,,,,
USW00012918,2/16/2014,7.61,0,76,55,170,21,,,,,,,,,,,,,,,,,,
USW00012918,2/17/2014,7.16,0,81,65,230,25.1,1,,,,,,,,,,,,,,,,,
USW00012918,2/18/2014,9.62,0,80,64,150,25.9,,,,,,,,,,,,,,,,,,
USW00012918,2/19/2014,9.84,0,77,63,170,28,1,,,,,,,,,,,,,,,,,
USW00012918,2/20/2014,12.75,0.4,78,59,340,33.1,1,,,,,,,,,,,,,,,,,
USW00012918,2/21/2014,8.05,0,66,48,30,25.9,,,,,,,,,,,,,,,,,,
USW00012918,2/22/2014,6.71,0,69,49,150,21,,,,,,,,,,,,,,,,,,
USW00012918,2/23/2014,3.58,0.01,79,61,290,16.1,,,,,,,,,,,,,,,,,,
USW00012918,2/24/2014,6.26,0,67,63,110,18.1,,,,,,,,,,,,,,,,,,
USW00012918,2/25/2014,5.14,0.04,79,62,360,19.9,1,,,,,,,,,,,,,,,,,
USW00012918,2/26/2014,16.11,0.45,62,40,20,38,1,,,,,,,,,,,,,,,,,
USW00012918,2/27/2014,5.82,0,56,36,60,16.1,,,,,,,,,,,,,,,,,,
USW00012918,2/28/2014,8.28,0,71,42,190,25.1,,,,,,,,,,,,,,,,,,
USW00012918,3/1/2014,9.4,0,82,64,160,25.1,1,,,,,,,,,,,,,,,,,
USW00012918,3/2/2014,13.87,0.06,77,36,310,36,1,,,,,,,,,,,,,,,,,
USW00012918,3/3/2014,17.45,0,46,28,360,32,,,,,,,,1,,,,,,,,,,
USW00012918,3/4/2014,7.61,0.93,39,32,30,23.9,,,,,,,,,,,,,,,,,,
USW00012918,3/5/2014,5.82,0.03,57,39,110,14.1,,,,,,,,,,,,,,,,,,
USW00012918,3/6/2014,10.29,0,61,46,10,28,1,,,,,,,,,,,,,,,,,
USW00012918,3/7/2014,5.59,0,66,40,170,19.9,,,,,,,,,,,,,,,,,,
USW00012918,3/8/2014,7.61,0,67,55,340,21,,,,,,,,,,,,,,,,,,
USW00012918,3/9/2014,9.4,0.23,60,47,350,21,1,,,,,,,,,,,,,,,,,
USW00012918,3/10/2014,4.92,0,71,49,130,14.1,,,,,,,,,,,,,,,,,,
USW00012918,3/11/2014,7.61,0,75,58,240,23,,,,,,,,,,,,,,,,,,
USW00012918,3/12/2014,17,0,69,52,350,36,,,,,,,,,,,,,,,,,,
USW00012918,3/13/2014,6.71,0,65,44,100,21,,,,,,,,,,,,,,,,,,
USW00012918,3/14/2014,8.05,0,73,51,150,25.1,,,,,,,,,,,,,,,,,,
USW00012918,3/15/2014,7.38,0.52,70,63,120,21.9,1,,,,,,,,,,,,,,,,,
USW00012918,3/16/2014,14.76,0.37,70,46,320,40,,,,,,,,,,,,,,,,,,
USW00012918,3/17/2014,10.51,0,63,44,360,25.9,,,,,,,,,,,,,,,,,,
USW00012918,3/18/2014,10.74,0,75,47,180,30,,,,,,,,,,,,,,,,,,
USW00012918,3/19/2014,4.7,0,74,59,350,18.1,,,,,,,,,,,,,,,,,,
USW00012918,3/20/2014,6.71,0,76,56,50,17,,,,,,,,,,,,,,,,,,
USW00012918,3/21/2014,8.28,0,76,54,150,28,,,,,,,,,,,,,,,,,,
USW00012918,3/22/2014,4.92,0.01,81,66,160,19.9,1,,,,,,,,,,,,,,,,,
USW00012918,3/23/2014,11.86,0.08,70,55,10,32,1,,,,,,,,,,,,,,,,,
USW00012918,3/24/2014,5.82,0,61,51,50,21,,,,,,,,,,,,,,,,,,
USW00012918,3/25/2014,6.49,0,70,49,10,25.1,,,,,,,,,,,,,,,,,,
USW00012918,3/26/2014,9.62,0.26,67,52,120,31.1,1,,,,,,,,,,,,,,,,,
USW00012918,3/27/2014,10.51,0.04,71,63,150,28,,,,,,,,,,,,,,,,,,
USW00012918,3/28/2014,7.61,0.01,84,62,160,21.9,1,,,,,,,,,,,,,,,,,
USW00012918,3/29/2014,10.51,0,79,56,10,23.9,,,,,,,,,,,,,,,,,,
USW00012918,3/30/2014,7.16,0,71,54,100,23.9,,,,,,,,,,,,,,,,,,
USW00012918,3/31/2014,9.4,0,76,55,160,28,,,,,,,,,,,,,,,,,,
USW00012918,4/1/2014,8.72,0.03,81,67,150,25.1,1,,,,,,,,,,,,,,,,,
USW00012918,4/2/2014,12.3,0.01,80,71,170,30,,,,,,,,,,,,,,,,,,
USW00012918,4/3/2014,10.29,0.02,74,71,160,25.1,1,,,,,,,,,,,,,,,,,
USW00012918,4/4/2014,13.42,0.01,76,63,340,31.1,,,,,,,,,,,,,,,,,,
USW00012918,4/5/2014,11.63,0,73,59,90,30,,,,,,,,1,,,,,,,,,,
USW00012918,4/6/2014,9.62,0.23,66,55,310,23,1,,,,,,,,,,,,,,,,,
USW00012918,4/7/2014,9.17,0,75,53,340,21.9,,,,,,,,,,,,,,,,,,
USW00012918,4/8/2014,13.42,0,74,53,320,38.9,,,,,,,,,,,,,,,,,,
USW00012918,4/9/2014,6.04,0,79,47,160,23,,,,,,,,,,,,,,,,,,
USW00012918,4/10/2014,11.41,0,80,58,160,30,,,,,,,,,,,,,,,,,,
USW00012918,4/11/2014,8.5,0,80,62,150,25.9,,,,,,,,,,,,,,,,,,
USW00012918,4/12/2014,10.51,0,81,65,160,25.1,,,,,,,,,,,,,,,,,,
USW00012918,4/13/2014,11.18,0.01,78,70,180,29.1,1,,,,,,,,,,,,,,,,,
USW00012918,4/14/2014,14.09,0.8,77,47,340,36.9,,,,,,,,,,,,,,,,,,
USW00012918,4/15/2014,11.63,0,64,43,10,35.1,,,,,,,,,,,,,,,,,,
USW00012918,4/16/2014,8.28,0,68,44,110,25.1,,,,,,,,,,,,,,,,,,
USW00012918,4/17/2014,8.5,0.19,70,59,110,23.9,,,,,,,,,,,,,,,,,,
USW00012918,4/18/2014,6.49,0,79,58,20,23,,,,,,,,,,,,,,,,,,
USW00012918,4/19/2014,5.14,0,79,58,160,16.1,,,,,,,,,,,,,,,,,,
USW00012918,4/20/2014,4.92,0,79,60,160,21,,,,,,,,,,,,,,,,,,
USW00012918,4/21/2014,6.26,0,79,60,160,18.1,1,,,,,,,,,,,,,,,,,
USW00012918,4/22/2014,4.03,0,84,64,,,1,,,,,,,,,,,,,,,,,
USW00012918,4/23/2014,7.16,0,83,64,150,21.9,,,,,,,,,,,,,,,,,,
USW00012918,4/24/2014,7.83,0,83,68,170,25.9,,,,,,,,1,,,,,,,,,,
USW00012918,4/25/2014,5.37,0,86,68,130,17,,,,,,,,,,,,,,,,,,
USW00012918,4/26/2014,9.84,0,83,69,150,25.1,1,,,,,,,,,,,,,,,,,
USW00012918,4/27/2014,14.99,0.01,86,74,190,35.1,,,,,,,,,,,,,,,,,,
USW00012918,4/28/2014,8.5,0,93,71,190,35.1,,,,,,,,,,,,,,,,,,
USW00012918,4/29/2014,11.63,0,87,67,260,36.9,1,,,,,,,,,,,,,,,,,
USW00012918,4/30/2014,11.18,0,75,59,350,30,,,,,,,,,,,,,,,,,,
USW00012918,5/1/2014,4.92,0,73,54,360,25.9,,,,,,,,,,,,,,,,,,
USW00012918,5/2/2014,6.71,0,80,52,310,17,,,,,,,,,,,,,,,,,,
USW00012918,5/3/2014,9.4,0,88,55,240,25.1,,,,,,,,,,,,,,,,,,
USW00012918,5/4/2014,7.83,0,87,56,210,25.1,,,,,,,,,,,,,,,,,,
USW00012918,5/5/2014,9.4,0,83,60,200,47,,,,,,,,,,,,,,,,,,
USW00012918,5/6/2014,10.07,0,83,65,170,30,,,,,,,,,,,,,,,,,,
USW00012918,5/7/2014,10.51,0,84,64,160,28,,,,,,,,,,,,,,,,,,
USW00012918,5/8/2014,12.3,0.07,79,74,170,29.1,1,,,,,,,,,,,,,,,,,
USW00012918,5/9/2014,7.83,0.04,84,67,330,33.1,1,,,,,,,,,,,,,,,,,
USW00012918,5/10/2014,8.28,0,87,67,110,23,,,,,,,,,,,,,,,,,,
USW00012918,5/11/2014,12.75,0.01,86,75,150,30,1,,,,,,,,,,,,,,,,,
USW00012918,5/12/2014,12.3,0,83,76,170,29.1,1,,,,,,,,,,,,,,,,,
USW00012918,5/13/2014,13.87,3.21,77,62,10,33.1,,,,,,,,,,,,,,,,,,
USW00012918,5/14/2014,17,0.01,72,56,340,36,,,,,,,,,,,,,,,,,,
USW00012918,5/15/2014,5.37,0,78,50,180,19.9,,,,,,,,,,,,,,,,,,
USW00012918,5/16/2014,10.74,0,84,58,190,25.1,,,,,,,,,,,,,,,,,,
USW00012918,5/17/2014,10.74,0,86,61,180,31.1,,,,,,,,,,,,,,,,,,
USW00012918,5/18/2014,5.82,0,83,64,150,21.9,,,,,,,,,,,,,,,,,,
USW00012918,5/19/2014,9.17,0,84,67,180,23,,,,,,,,,,,,,,,,,,
USW00012918,5/20/2014,9.62,0,85,70,140,23.9,,,,,,,,,,,,,,,,,,
USW00012918,5/21/2014,8.05,0,86,69,170,21,,,,,,,,,,,,,,,,,,
USW00012918,5/22/2014,6.26,0,87,70,150,19.9,,,,,,,,1,,,,,,,,,,
USW00012918,5/23/2014,6.71,0,86,69,150,19.9,,,,,,,,,,,,,,,,,,
USW00012918,5/24/2014,7.38,0,87,69,160,21.9,,,,,,,,,,,,,,,,,,
USW00012918,5/25/2014,6.49,0,87,71,160,18.1,,,,,,,,,,,,,,,,,,
USW00012918,5/26/2014,6.71,3.24,80,71,200,31.1,,,,,,,,,,,,,,,,,,
USW00012918,5/27/2014,5.82,1.8,77,65,230,33.1,,,,,,,,,,,,,,,,,,
USW00012918,5/28/2014,3.13,1.94,83,69,330,29.1,,,,,,,,,,,,,,,,,,
USW00012918,5/29/2014,3.8,0,88,69,340,19.9,,,,,,,,,,,,,,,,,,
USW00012918,5/30/2014,5.82,0,88,72,160,18.1,,,1,,,,,,,,,,,,,,,
USW00012918,5/31/2014,3.8,0.05,85,73,150,19.9,,,1,,,,,,,,,,,,,,,
USW00012918,6/1/2014,5.37,0.02,88,73,140,21,,,,,,,,,,,,,,,,,,
USW00012918,6/2/2014,7.61,0,88,75,130,21,,,,,,,,,,,,,,,,,,
USW00012918,6/3/2014,5.82,0.09,88,75,110,19.9,1,,,,,,,,,,,,,,,,,
USW00012918,6/4/2014,5.59,0,89,73,150,18.1,,,,,,,,,,,,,,,,,,
USW00012918,6/5/2014,8.28,0,90,75,210,23,,,,,,,,,,,,,,,,,,
USW00012918,6/6/2014,6.71,0,90,75,180,18.1,,,,,,,,,,,,,,,,,,
USW00012918,6/7/2014,6.04,0,92,74,190,23.9,,,,,,,,,,,,,,,,,,
USW00012918,6/8/2014,7.61,0.01,91,75,170,23.9,,,,,,,,,,,,,,,,,,
USW00012918,6/9/2014,9.17,0.38,88,75,200,33.1,,,,,,,,,,,,,,,,,,
USW00012918,6/10/2014,9.62,0,91,72,280,25.9,,,,,,,,,,,,,,,,,,
USW00012918,6/11/2014,4.7,0,93,69,160,18.1,,,,,,,,,,,,,,,,,,
USW00012918,6/12/2014,8.28,0,93,77,160,25.1,,,1,,,,,,,,,,,,,,,
USW00012918,6/13/2014,5.82,0.01,89,76,170,19.9,,,1,,,,,,,,,,,,,,,
USW00012918,6/14/2014,5.82,0,90,73,150,23,,,,,,,,,,,,,,,,,,
USW00012918,6/15/2014,8.5,0,91,75,180,25.1,,,,,,,,,,,,,,,,,,
USW00012918,6/16/2014,9.17,0,91,78,150,30,,,,,,,,,,,,,,,,,,
USW00012918,6/17/2014,9.62,0,91,79,160,25.1,,,,,,,,,,,,,,,,,,
USW00012918,6/18/2014,8.28,0.26,89,78,190,23.9,,,1,,,,,,,,,,,,,,,
USW00012918,6/19/2014,7.38,0,91,76,150,19.9,,,,,,,,,,,,,,,,,,
USW00012918,6/20/2014,5.82,0,90,76,220,21,,,,,,,,,,,,,,,,,,
USW00012918,6/21/2014,5.37,0.13,91,73,190,23.9,,,,,,,,,,,,,,,,,,
USW00012918,6/22/2014,7.16,0,91,78,200,21,,,,,,,,,,,,,,,,,,
USW00012918,6/23/2014,7.16,0.08,90,75,270,44.1,,,1,,,,,,,,,,,,,,,
USW00012918,6/24/2014,4.03,1.45,92,71,200,30,,,,,,,,,,,,,,,,,,
USW00012918,6/25/2014,4.92,0.38,81,73,200,23.9,,,,,,,,,,,,,,,,,,
USW00012918,6/26/2014,5.82,0.03,84,73,150,17,,,,,,,,,,,,,,,,,,
USW00012918,6/27/2014,11.41,0.02,89,75,170,29.1,,,,,,,,,,,,,,,,,,
USW00012918,6/28/2014,10.07,0.12,87,78,150,28,,,,,,,,,,,,,,,,,,
USW00012918,6/29/2014,9.4,0,91,78,160,23,,,,,,,,,,,,,,,,,,
USW00012918,6/30/2014,8.95,0,91,77,190,23.9,,,,,,,,1,,,,,,,,,,
USW00012918,7/1/2014,6.71,0,93,76,150,18.1,,,1,,,,,,,,,,,,,,,
USW00012918,7/2/2014,2.68,0,94,74,120,23.9,,,1,,,,,,,,,,,,,,,
USW00012918,7/3/2014,4.92,0,93,75,50,29.1,,,,,,,,,,,,,,,,,,
USW00012918,7/4/2014,6.26,0.09,91,75,40,28,,,,,,,,,,,,,,,,,,
USW00012918,7/5/2014,3.8,0.01,88,75,230,16.1,,,1,,,,,,,,,,,,,,,
USW00012918,7/6/2014,5.82,0,89,73,210,19.9,,,1,,,,,,,,,,,,,,,
USW00012918,7/7/2014,6.04,0,93,75,170,21.9,,,1,,,,,,,,,,,,,,,
USW00012918,7/8/2014,6.26,0.08,92,75,290,23.9,,,1,,,,,,,,,,,,,,,
USW00012918,7/9/2014,6.26,0,94,75,210,21,,,,,,,,,,,,,,,,,,
USW00012918,7/10/2014,5.59,0,93,75,180,23.9,,,,,,,,,,,,,,,,,,
USW00012918,7/11/2014,5.14,0,94,74,150,18.1,,,,,,,,,,,,,,,,,,
USW00012918,7/12/2014,3.36,0,93,75,330,25.9,,,,,,,,,,,,,,,,,,
USW00012918,7/13/2014,4.47,0.1,94,77,130,23,,,1,,,,,,,,,,,,,,,
USW00012918,7/14/2014,6.93,0,93,77,140,21,,,,,,,,,,,,,,,,,,
USW00012918,7/15/2014,5.82,0,89,76,350,25.9,,,,,,,,,,,,,,,,,,
USW00012918,7/16/2014,3.8,0.05,91,75,110,21,,,,,,,,,,,,,,,,,,
USW00012918,7/17/2014,6.04,0.34,87,76,170,35.1,1,,,,,,,,,,,,,,,,,
USW00012918,7/18/2014,6.26,0.01,85,76,140,21,,,,,,,,,,,,,,,,,,
USW00012918,7/19/2014,7.38,0,87,74,40,17,,,,,,,,,,,,,,,,,,
USW00012918,7/20/2014,4.92,0,92,76,120,17,,,,,,,,,,,,,,,,,,
USW00012918,7/21/2014,4.47,0.01,96,78,140,32,,,1,,,,,,,,,,,,,,,
USW00012918,7/22/2014,3.36,0,96,77,170,18.1,,,1,,,,,,,,,,,,,,,
USW00012918,7/23/2014,4.7,0.43,92,76,40,25.1,,,,,,,,,,,,,,,,,,
USW00012918,7/24/2014,4.25,0,92,75,200,25.9,,,1,,,,,,,,,,,,,,,
USW00012918,7/25/2014,4.92,0,93,76,180,21.9,,,,,,,,,,,,,,,,,,
USW00012918,7/26/2014,6.93,0,93,76,200,21,,,,,,,,,,,,,,,,,,
USW00012918,7/27/2014,7.16,0,95,77,190,21,,,,,,,,,,,,,,,,,,
USW00012918,7/28/2014,6.04,0,97,76,200,17,,,,,,,,,,,,,,,,,,
USW00012918,7/29/2014,4.92,0.11,94,77,360,25.9,,,,,,,,,,,,,,,,,,
USW00012918,7/30/2014,5.59,0,93,75,80,19.9,,,,,,,,,,,,,,,,,,
USW00012918,7/31/2014,6.71,0.03,93,78,230,28,,,,,,,,,,,,,,,,,,
USW00012918,8/1/2014,8.5,0.85,89,74,230,25.9,,,,,,,,,,,,,,,,,,
USW00012918,8/2/2014,6.93,0,83,72,,,,,,,,,,,,,,,,,,,,
USW00012918,8/3/2014,4.92,0,90,73,10,16.1,,,,,,,,,,,,,,,,,,
USW00012918,8/4/2014,5.37,0,93,77,50,30,1,,,,,,,,,,,,,,,,,
USW00012918,8/5/2014,4.7,0,94,78,140,18.1,,,,,,,,,,,,,,,,,,
USW00012918,8/6/2014,5.59,0,93,77,160,19.9,,,,,,,,,,,,,,,,,,
USW00012918,8/7/2014,7.38,0,95,77,170,21.9,,,,,,,,,,,,,,,,,,
USW00012918,8/8/2014,7.61,0,97,77,180,23,,,,,,,,,,,,,,,,,,
USW00012918,8/9/2014,4.92,0.16,94,78,240,31.1,,,1,,,,,,,,,,,,,,,
USW00012918,8/10/2014,4.7,0,93,78,180,18.1,,,1,,,,,,,,,,,,,,,
USW00012918,8/11/2014,3.8,0,98,75,300,28,,,1,,,,,,,,,,,,,,,
USW00012918,8/12/2014,5.59,0,97,75,330,19.9,,,,,,,,,,,,,,,,,,
USW00012918,8/13/2014,2.91,0,95,77,10,13,,,,,,,,,,,,,,,,,,
USW00012918,8/14/2014,6.93,0,93,77,130,21,,,,,,,,,,,,,,,,,,
USW00012918,8/15/2014,5.37,0,94,77,150,21,,,,,,,,,,,,,,,,,,
USW00012918,8/16/2014,8.95,0,97,78,180,23,,,1,,,,,,,,,,,,,,,
USW00012918,8/17/2014,9.84,0,97,78,210,25.9,,,,,,,,,,,,,,,,,,
USW00012918,8/18/2014,6.26,0,95,78,250,23.9,,,1,,,,,,,,,,,,,,,
USW00012918,8/19/2014,6.93,0.13,95,77,150,33.1,,,1,,,,,,,,,,,,,,,
USW00012918,8/20/2014,5.59,0.36,94,77,230,47,,,,,,,,,,,,,,,,,,
USW00012918,8/21/2014,7.61,0,96,79,210,23,,,,,,,,,,,,,,,,,,
USW00012918,8/22/2014,5.37,0,97,77,150,18.1,,,,,,,,,,,,,,,,,,
USW00012918,8/23/2014,4.03,0,95,76,160,17,,,1,,,,,,,,,,,,,,,
USW00012918,8/24/2014,3.36,0,97,76,120,17,,,,,,,,,,,,,,,,,,
USW00012918,8/25/2014,4.25,0,98,77,80,35.1,,,,,,,,,,,,,,,,,,
USW00012918,8/26/2014,5.14,0.23,94,78,70,38,,,,,,,,,,,,,,,,,,
USW00012918,8/27/2014,8.28,0,92,79,80,28,,,1,,,,,,,,,,,,,,,
USW00012918,8/28/2014,5.37,0.01,86,77,120,18.1,,,,,,,,,,,,,,,,,,
USW00012918,8/29/2014,6.71,0.2,89,77,110,29.1,,,,,,,,,,,,,,,,,,
USW00012918,8/30/2014,4.25,0,88,77,160,18.1,,,,,,,,,,,,,,,,,,
USW00012918,8/31/2014,4.25,1.5,84,75,260,23.9,,,,,,,,,,,,,,,,,,
USW00012918,9/1/2014,6.04,0,93,77,170,21.9,,,,,,,,,,,,,,,,,,
USW00012918,9/2/2014,7.61,0,92,79,160,23.9,,,1,,,,,,,,,,,,,,,
USW00012918,9/3/2014,6.04,0.02,93,79,120,21.9,,,,,,,,,,,,,,,,,,
USW00012918,9/4/2014,4.7,0,94,79,110,21,,,,,,,,1,,,,,,,,,,
USW00012918,9/5/2014,4.03,0.01,94,78,60,38.9,,,1,,,,,,,,,,,,,,,
USW00012918,9/6/2014,2.91,0,92,77,160,18.1,,,1,,,,,,,,,,,,,,,
USW00012918,9/7/2014,4.47,0.02,90,74,160,25.1,,,1,,,,,,,,,,,,,,,
USW00012918,9/8/2014,3.58,0,92,74,120,15,,,,,,,,,,,,,,,,,,
USW00012918,9/9/2014,5.37,0,93,74,160,21,,,,,,,,,,,,,,,,,,
USW00012918,9/10/2014,7.38,0,95,77,190,23,,,,,,,,,,,,,,,,,,
USW00012918,9/11/2014,5.14,0,96,77,160,19.9,,,,,,,,,,,,,,,,,,
USW00012918,9/12/2014,4.92,0.25,88,76,110,21.9,1,,1,,,,,,,,,,,,,,,
USW00012918,9/13/2014,12.3,0.01,78,68,40,23.9,1,,,,,,,,,,,,,,,,,
USW00012918,9/14/2014,7.83,0,77,66,40,16.1,1,,,,,,,,,,,,,,,,,
USW00012918,9/15/2014,5.37,0,91,71,100,17,,,,,,,,,,,,,,,,,,
USW00012918,9/16/2014,4.03,1.42,89,76,150,21,1,,1,,,,,,,,,,,,,,,
USW00012918,9/17/2014,2.24,0.37,89,75,270,18.1,1,,1,,,,,,,,,,,,,,,
USW00012918,9/18/2014,4.7,1.52,79,75,140,17,1,,1,,,,,,,,,,,,,,,
USW00012918,9/19/2014,3.13,0.93,82,74,100,12.1,1,,,,,,,,,,,,,,,,,
USW00012918,9/20/2014,6.49,0,89,74,110,21,,,,,,,,,,,,,,,,,,
USW00012918,9/21/2014,5.59,0,91,75,50,23.9,,,,,,,,,,,,,,,,,,
USW00012918,9/22/2014,6.26,0,93,73,40,23,,,,,,,,,,,,,,,,,,
USW00012918,9/23/2014,8.5,0,84,66,30,18.1,,,,,,,,,,,,,,,,,,
USW00012918,9/24/2014,6.04,0,85,67,70,16.1,,,,,,,,,,,,,,,,,,
USW00012918,9/25/2014,8.5,0.07,80,72,70,21,1,,,,,,,,,,,,,,,,,
USW00012918,9/26/2014,5.82,0,84,70,70,19.9,,,,,,,,,,,,,,,,,,
USW00012918,9/27/2014,5.37,0,84,72,80,21,,,,,,,,,,,,,,,,,,
USW00012918,9/28/2014,6.04,0.37,86,73,40,25.9,1,,,,,,,,,,,,,,,,,
USW00012918,9/29/2014,4.25,0,88,72,50,18.1,,,,,,,,,,,,,,,,,,
USW00012918,9/30/2014,3.58,0,88,73,150,15,,,,,,,,,,,,,,,,,,
USW00012918,10/1/2014,5.14,0,92,75,160,21,1,,,,,,,,,,,,,,,,,
USW00012918,10/2/2014,9.4,0,92,79,200,31.1,1,,1,,,,,,,,,,,,,,,
USW00012918,10/3/2014,8.5,0.59,84,66,350,32,1,,1,,,,,,,,,,,,,,,
USW00012918,10/4/2014,7.83,0,77,60,30,28,,,,,,,,,,,,,,,,,,
USW00012918,10/5/2014,5.59,0,85,57,150,23.9,,,,,,,,,,,,,,,,,,
